ID,SKU,Nome,Categoria,Serie,Descricao,Imagem_Principal,Imagens,URL_Detalhe
3077,XMJ003,Alvo Duplo com Som,Acessórios de Treino,Acessórios - Série XM-J,Sound Double Target - Código: XM-J003,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J003-xm-j-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J003-xm-j-1.jpeg,https://commanderbrasil.com.br/catalogo/alvo-duplo-sonoro-xmj003/
3078,XMJ004,Alvo Duplo Padrão,Acessórios de Treino,Acessórios - Série XM-J,Standard Double Target - Código: XM-J004,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J004-xm-j-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J004-xm-j-1.jpeg,https://commanderbrasil.com.br/catalogo/alvo-duplo-comum-xmj004/
3081,XMJ007,Alvo Duplo Padrão,Acessórios de Treino,Acessórios - Série XM-J,Standard Double Target - Código: XM-J007,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J007-xm-j-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J007-xm-j-1.jpeg,https://commanderbrasil.com.br/catalogo/alvo-duplo-comum-xmj007/
3080,XMJ006,Alvo Grande Chute Posterior,Acessórios de Treino,Acessórios - Série XM-J,Large Rear Kick Target - Código: XM-J006,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J006-xm-j-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J006-xm-j-1.jpeg,https://commanderbrasil.com.br/catalogo/alvo-grande-de-chute-traseiro-xmj006/
3079,XMJ005,Alvo Iraniano Grande,Acessórios de Treino,Acessórios - Série XM-J,Large Iranian Target - Código: XM-J005,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J005-xm-j-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J005-xm-j-1.jpeg,https://commanderbrasil.com.br/catalogo/alvo-iraniano-grande-xmj005/
1009740,QHSJ181,Analisador Corporal BIA,-,Acessórios - QHSJ Yoga,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ181-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ181-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ181-ambientadas.webp,https://commanderbrasil.com.br/catalogo/bia-body-analyzer-qhsj181/
2830,D045,Analisador Corporal GS15.0.1 com Impressora,Acessórios de Treino,Acessórios - Série D,Analisador Corporal GS15.0.1 com Impressora - Código: D-045,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D045-d-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D045-d-2.jpeg,https://commanderbrasil.com.br/catalogo/analisador-corporal-gs15-0-1-com-impressora-d045/
2831,D046,Analisador Corporal GS15.0.1 Premium,Acessórios de Treino,Acessórios - Série D,Analisador Corporal GS15.0.1 Premium - Código: D-046,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D046-d-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D046-d-2.jpeg,https://commanderbrasil.com.br/catalogo/analisador-corporal-gs15-0-1-premium-d046/
1009736,QHSJ180,Analisador de Composição Corporal,-,Acessórios - QHSJ Yoga,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ180-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ180-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ180-ambientadas.webp,https://commanderbrasil.com.br/catalogo/body-composition-analyzer-qhsj180/
1009400,QHSJ201,Âncora para Corda,Cordas de Pular,Acessórios - QHSJ Treino,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ201-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ201-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ201-ambientadas.webp,https://commanderbrasil.com.br/catalogo/rope-anchor-qhsj201/
1009624,QHSJ143,Anel de Pilates,Puxada Alta,Acessórios - QHSJ Yoga,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ143-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ143-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ143-ambientadas.webp,https://commanderbrasil.com.br/catalogo/pilates-ring-qhsj143/
1009083,QHSJ76,Anilha Borracha,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ76-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ76-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ76-ambientada.webp,https://commanderbrasil.com.br/catalogo/barbell-plate-rubber-qhsj76/
1009087,QHSJ77,Anilha Borracha Precor,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ77-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ77-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ77-ambientada.webp,https://commanderbrasil.com.br/catalogo/barbell-plate-rubber-precor-qhsj77/
1008941,QHSJ27,Anilha Borracha Technogym,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ27-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ27-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ27-ambientadas.webp,https://commanderbrasil.com.br/catalogo/rubber-technogym-barbell-plate-qhsj27/
1008985,QHSJ40,Anilha Bumper Colorida,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ40-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ40-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ40-ambientadas.webp,https://commanderbrasil.com.br/catalogo/colored-bumper-plate-qhsj40/
1008981,QHSJ39,Anilha Bumper Preta,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ39-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ39-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ39-ambientadas.webp,https://commanderbrasil.com.br/catalogo/black-bumper-plate-qhsj39/
1008989,QHSJ41,Anilha de Competição,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ41-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ41-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ41-ambientada.webp,https://commanderbrasil.com.br/catalogo/competition-plate-qhsj41/
1008953,QHSJ32,Anilha de Peso,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ32-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ32-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ32-ambientadas.webp,https://commanderbrasil.com.br/catalogo/weight-plate-qhsj32/
1008957,QHSJ33,Anilha de Peso,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ33-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ33-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ33-ambientadas.webp,https://commanderbrasil.com.br/catalogo/weight-plate-qhsj33/
1008961,QHSJ34,Anilha de Peso,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ34-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ34-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ34-ambientadas.webp,https://commanderbrasil.com.br/catalogo/weight-plate-qhsj34/
1008965,QHSJ35,Anilha de Peso,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ35-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ35-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ35-ambientadas.webp,https://commanderbrasil.com.br/catalogo/weight-plate-qhsj35/
1008969,QHSJ36,Anilha de Peso,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ36-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ36-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ36-ambientadas.webp,https://commanderbrasil.com.br/catalogo/weight-plate-qhsj36/
1008973,QHSJ37,Anilha de Peso,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ37-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ37-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ37-ambientadas.webp,https://commanderbrasil.com.br/catalogo/weight-plate-qhsj37/
1008977,QHSJ38,Anilha de Peso,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ38-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ38-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ38-ambientadas.webp,https://commanderbrasil.com.br/catalogo/weight-plate-qhsj38/
1008997,QHSJ49,Anilha PU,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ49-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ49-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ49-ambientadas.webp,https://commanderbrasil.com.br/catalogo/pu-barbell-plate-qhsj49/
1008869,QHSJ09,Anilha PU Capitão América,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ09-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ09-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ09-ambientadas.webp,https://commanderbrasil.com.br/catalogo/pu-captain-america-barbell-plate-qhsj09/
1008877,QHSJ11,Anilha PU Colorida,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ11-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ11-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ11-ambientadas.webp,https://commanderbrasil.com.br/catalogo/colored-pu-barbell-plate-qhsj11/
1008893,QHSJ15,Anilha PU Fitness,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ15-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ15-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ15-ambientadas.webp,https://commanderbrasil.com.br/catalogo/pu-fitness-barbell-plate-qhsj15/
1008873,QHSJ10,Anilha PU Preta,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ10-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ10-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ10-ambientadas.webp,https://commanderbrasil.com.br/catalogo/black-pu-barbell-plate-qhsj10/
1008933,QHSJ25,Anilha PU Technogym,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ25-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ25-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ25-ambientada.webp,https://commanderbrasil.com.br/catalogo/pu-technogym-barbell-plate-qhsj25/
1008897,QHSJ16,Anilha TPU Fitness,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ16-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ16-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ16-ambientadas.webp,https://commanderbrasil.com.br/catalogo/tpu-fitness-barbell-plate-qhsj16/
1008845,QHSJ02,Anilha Três Furos Borracha,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ02-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ02-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ02-ambientadas.webp,https://commanderbrasil.com.br/catalogo/three-hole-rubber-barbell-plate-qhsj02/
1008849,QHSJ03,Anilha Três Furos Colorida Borracha,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ03-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ03-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ03-ambientadas.webp,https://commanderbrasil.com.br/catalogo/three-hole-colored-rubber-plate-qhsj03/
1008881,QHSJ12,Anilha Três Furos Voador,Voador e Deltoide Posterior,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ12-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ12-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ12-ambientadas.webp,https://commanderbrasil.com.br/catalogo/three-hole-fly-plate-qhsj12/
1004736,A037,Anilhas 12 Lados Cinco Furos,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A037-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A037-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-12-lados-cinco-furos-a037/
1004739,A040,Anilhas Bumper Coloridas,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A040-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A040-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A040-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-bumper-coloridas-a040/
1004738,A039,Anilhas Bumper Pretas,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A039-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A039-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-bumper-pretas-a039/
1004740,A041,Anilhas de Competição,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A041-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A041-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A041-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-de-competicao-a041/
1004731,A032,Anilhas Ling,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A032-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A032-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-ling-a032/
1004732,A033,Anilhas Ling Modelo 2,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A033-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A033-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A033-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-ling-modelo-a033/
1004733,A034,Anilhas Ling Modelo 3,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A034-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A034-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-ling-modelo-a034/
1004737,A038,Anilhas Ling Modelo 4,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A038-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A038-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A038-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-ling-modelo-a038/
1004748,A049,Anilhas PU,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A049-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A049-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-pu-a049/
1004708,A009,Anilhas PU Capitão América,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A009-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A009-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-pu-capitao-america-a009/
1004710,A011,Anilhas PU Coloridas,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A011-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A011-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-pu-coloridas-a011/
1004714,A015,Anilhas PU Life Fitness,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A015-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A015-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A015-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-pu-life-fitness-a015/
1004709,A010,Anilhas PU Pretas,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A010-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A010-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-pu-pretas-a010/
1004750,A051,Anilhas PU Rogue,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A051-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A051-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A051-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-pu-rogue-a051/
1004751,A052,Anilhas PU Rogue (LB),-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A052-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A052-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A052-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-pu-rogue-lb-a052/
1004724,A025,Anilhas PU Technogym,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A025-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A025-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-pu-technogym-a025/
1004735,A036,Anilhas Quatro Furos Revestidas de Borracha,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A036-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A036-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-quatro-furos-revestidas-de-borracha-a036/
1004734,A035,Anilhas Quatro Furos Tieniu,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A035-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A035-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-quatro-furos-tieniu-a035/
1004776,A076,Anilhas Revestidas de Borracha,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A076-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A076-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A076-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/anilhas-revestidas-de-borracha-a076/
